8.035083110784853044e-01	1.114698723437537176e+00	-8.928518634265899534e-01	2.982839555547049382e-01	3.870927572941357808e-01	1.476485737721139335e-02	2.978127203153035918e-02	-2.066654253665287100e-02	6.317231995940364442e-04
1.936885817532611465e-01	-4.585574221920024618e-01	2.060874143591507335e-01	1.044007727231550664e-01	-7.599631411379181856e-02	2.121804309879918582e-01	-8.520886462513546644e-02	1.946184233812209285e-02	1.499098846861371681e-01
2.102804636633376356e-02	1.985271083754306387e-01	-4.750807428615253514e-01	-2.585564796599812420e-02	-1.456834865404789126e-01	2.711729867626277990e-02	2.971521592757653263e-02	-1.112021306078736504e-02	-6.137364378375775864e-02
-1.452018900991708938e-01	6.815103006961986676e-01	3.747536013784650288e-01	-9.007679542129515271e-02	3.409900961407391629e-01	-1.864070123618000868e-02	-1.991305994146752578e-02	-6.326443255912755914e-02	5.309569654275048123e-02
-1.411505825293697614e+00	-4.323938902960079433e-01	-1.308800538001592795e+00	-5.468954722681051983e-04	-1.330315942023164721e-01	-2.479052511903445666e-03	1.165756683877450239e-02	-8.483276744212314702e-03	-3.952145572914164684e-02
-1.344640055341830565e-01	1.612905702953286446e-01	6.000040254782834648e-02	8.321394828540917832e-02	8.646869910729160225e-02	-2.056492369436296874e-02	-1.870386703416809793e-02	2.038138815608103727e-03	4.805030401614990981e-02
5.938466656598226923e-01	4.768801172033264590e-01	3.977913673676872208e-01	1.388008454742356013e-01	3.702911961887613845e-01	-2.249922204799562064e-02	-3.152461437362774621e-02	-1.113953820877370826e-01	-7.302265081449085815e-03
-8.845123626057933564e-01	6.923941156005071207e-01	3.626049142295229011e-01	6.009259770380792620e-02	5.077049026715646507e-02	-2.899501626003004803e-02	3.423071313389980386e-02	-1.131232371209611176e-01	1.026430170923506024e-01
